ID	X	Y
cell_6310	3394.80661943836	32342.6668494557
cell_2496	13661.6992486341	27148.7589656932
cell_2337	16698.1962647584	27053.6859024237
cell_4158	8734.13558287043	29637.2825084971
cell_6273	4278.84534933011	31899.4473992028
cell_2266	13584.7484603099	28007.9811755591
cell_780	18085.4882124386	23720.3578976444
cell_2442	14703.1568834877	25405.6210343337
cell_6374	2101.28433734603	34423.067567467
cell_6328	2907.32893382697	33421.1995723803
cell_6343	2536.78025548839	32223.3488047184
cell_6301	3577.69204780936	32271.3598537536
cell_5174	7171.97757102974	32745.6262150836
cell_878	18321.6265551642	21720.4897164935
cell_6261	4533.76396567999	32545.5272032194
cell_3920	9114.74880503617	30834.2475461381
cell_2548	17087.1571731388	21597.073935066
cell_5298	8946.84552504563	29781.8813430738
cell_6321	3089.63510470655	32794.4140069792
cell_5179	7029.39727219188	31286.8745700511
cell_5325	8371.81072945791	29808.2454985053
cell_7660	349.205318621407	34063.4247109287
cell_5227	5948.93582594195	32904.4663153726
cell_2335	16790.1872476977	23672.3376099632
cell_5129	8035.03523913279	30990.1684381163
cell_6425	1020.62947912568	33199.2741814525
cell_6436	745.235351051964	33888.8843307644
cell_2184	15656.0442176214	26817.0164671096
cell_6429	896.0410356906	33539.2968082191
cell_6386	1859.4170603765	33364.2403993642
cell_5223	6031.85347963875	32409.1048905392
cell_6304	3464.00305872042	33459.7068572069
cell_6223	5302.94938824152	31470.6593666715
cell_4059	10893.341854784	27860.6642009258
cell_2363	16274.4467402529	23289.2593961892
cell_7364	418.881398252051	35303.1997171112
cell_2525	13019.7744994779	26033.4225689527
cell_2393	15646.4868420342	23910.6364609067
cell_6393	1699.22982636662	33602.3377566261
cell_6407	1476.55556545838	33468.9953565245
cell_923	17224.5215793983	21913.9180198693
cell_4099	10094.7750085586	29332.7790393207
cell_4229	11049.714035386	26920.5574375943
cell_862	18845.5925600666	19042.9345877994
cell_2353	16466.2374807793	26206.1030846478
cell_6293	3802.36738030392	32907.9215925531
cell_6362	2371.72496550684	32759.1707451217
cell_6208	970.373852241722	35116.833723795
cell_4152	8946.84552504563	29781.8813430738
cell_5266	4936.46661660303	31639.2294009196
cell_835	16789.0114038559	24229.9740468165
cell_5378	6850.43993745003	30375.5044516177
cell_2248	14023.800036413	28108.1191752281
cell_5139	7901.68163537614	31108.9644917941
cell_5241	5563.53044414322	30885.087948462
cell_2516	13250.3461215741	25497.9581629749
cell_945	16851.6776592612	23045.4214606069
cell_5158	7488.1406461128	31000.222285322
cell_4056	10975.2058090336	29878.7305680059
cell_4149	9011.0473389225	29031.9462426822
cell_3944	13321.6118954039	26684.0179220384
cell_7377	104.778988369955	34651.9365672444
cell_2372	16049.7740521774	26518.0544390876
cell_6296	3721.17088702861	32630.8215612281
cell_6338	2681.30404187697	32506.2323947009
cell_6387	1857.81047519479	34068.445180826
cell_5166	7344.035792386	31335.774613163
cell_6333	2816.40050506928	32478.0422237977
cell_5164	7383.04765632966	32343.5238680996
cell_2376	15946.8862549057	24731.7778550634
cell_5244	5535.64837897547	30766.0935992876
cell_2298	12854.4170450773	27631.8558139308
cell_5104	8445.74468149603	31702.2269388321
cell_6320	3086.33958780696	32971.1521501627
cell_2455	14469.7958240004	23869.983947883
cell_6236	4936.46661660303	31639.2294009196
cell_2375	16000.4809483513	24058.1016487251
cell_824	17014.195183576	23585.8971715501
cell_2543	17224.5215793983	21913.9180198693
cell_5269	4927.74850940703	34235.4531286463
cell_2324	17084.8112174296	23475.5045252141
cell_6283	4123.26531394714	31354.3603291077
cell_2574	16538.7385919207	21707.3045690985
cell_7662	266.630608069987	33895.5472224053
cell_4038	11262.4148842282	27825.6574697235
cell_5441	4819.90723754303	31181.7293640092
cell_6156	2492.14789929124	34865.7448291152
cell_5304	8808.56135443664	29590.9493756872
cell_2223	14634.5717163144	26977.510049386
cell_7626	1236.71461027343	32584.9828907766
cell_4159	8756.08237712524	29382.5807397788
cell_2334	16824.8517206725	23746.6224001543
cell_7635	1020.62947912568	33199.2741814525
cell_5256	5192.39390869717	31044.0287188381
cell_5202	6507.77059401523	32937.9166651381
cell_5176	7111.59273321933	31698.5892250934
cell_5197	6618.44427987554	31128.0791073856
cell_3996	12286.787313978	29609.6221877015
cell_5243	5537.87674097313	32781.5681496598
cell_6405	1508.27318895677	32887.7419267492
cell_5305	8756.08237712524	29382.5807397788
cell_2418	15273.4221675055	24903.0097122026
cell_2492	13795.4810938968	26175.8419258646
cell_4186	12638.3098188096	27060.4244625124
cell_970	20268.172985285	17804.4650712296
cell_776	18238.281856152	23581.3407387253
cell_4113	9873.60227467037	29491.2330895188
cell_4080	10486.4151541322	29257.1572801872
cell_2484	13984.390058907	25044.0091071207
cell_891	18090.0909502524	21824.4595041798
cell_4016	11692.949805614	27835.7863141057
cell_2566	16800.2588124885	20796.3473664515
cell_990	19710.7236515365	17283.6695690641
cell_2250	13964.174886991	27128.4299950959
cell_799	17578.33777244	24822.6665058155
cell_6357	2369.9150382249	32269.0070508195
cell_840	20602.0647908269	18825.8877207478
cell_998	19564.9257893872	17641.3788267179
cell_2273	13406.4402123282	28266.3043692115
cell_4005	12024.1275359159	28345.9466888213
cell_5222	6029.19155552189	32201.9087067265
cell_2267	13551.3086702527	27316.8138225776
cell_2198	15256.4771215051	27442.3789115602
cell_916	17333.5695686593	23106.4518092899
cell_5367	7287.21866312255	29731.2834264441
cell_5120	8229.9560234868	31180.9985417296
cell_895	17961.8282659669	19970.6144202127
cell_4184	12742.8692976233	26794.198697739
cell_2305	12791.6693463163	28840.6410454521
cell_656	18760.7007471927	30076.4603560115
cell_3905	9572.13316329176	31260.3583456822
cell_7356	632.370591227598	34939.6368755603
cell_4058	10913.6665768982	27670.4673343624
cell_4104	10069.0360640666	30043.0198620591
cell_3971	12791.6693463163	28840.6410454521
cell_3976	12708.181731703	27742.5709877983
cell_2424	15152.7162088447	24138.8588069336
cell_7631	1103.94829056832	34305.6028986704
cell_2454	14486.5504549126	25280.4976855481
cell_6748	473.115940824242	44204.7281575025
cell_946	16743.683036841	20894.3033328076
cell_5299	8898.75782507132	29286.1011641087
cell_6313	3350.88701646488	33077.3950279791
cell_6373	2066.4222172667	33283.316278219
cell_2451	14550.0951761984	26527.5080150909
cell_6401	1586.56307694458	33617.3727619385
cell_3995	12272.0107860323	28456.5134420065
cell_6432	869.673248402822	34371.802580523
cell_2255	13855.4181971956	28203.5245663113
cell_910	17511.089047549	21180.7719187817
cell_2434	14942.9407078189	26123.8287609977
cell_5271	4885.36482453008	33613.6861200073
cell_3189	15200.3794438412	853.423037831679
cell_6200	1216.08581321982	35403.8447661665
cell_2188	15535.3859730593	26547.5877391485
cell_2344	16564.6617932137	25951.6734602075
cell_6361	2340.54117541008	34353.6036816212
cell_6340	2662.46743586386	33263.7802596661
cell_5309	8643.97498347036	29680.9826137278
cell_2470	14191.5311655686	23960.6787219726
cell_817	17154.6591564636	23871.3796213056
cell_5172	7236.12823138474	31632.024223749
cell_5268	4929.13941205956	32226.4072646556
cell_4052	10967.5971022709	28022.0674276476
cell_6262	4550.40531984589	33730.1139314925
cell_7661	259.406207147797	34054.9077793771
cell_6241	4885.36482453008	33613.6861200073
cell_6312	3328.04120545102	32414.242579754
cell_6350	2472.74901544185	34289.9585389876
cell_987	19729.9666317861	16827.6888909705
cell_7623	1325.38514541381	34224.1298667242
cell_3964	12854.4170450773	27631.8558139308
cell_5240	5625.52363444009	30987.5125645289
cell_6286	4044.87950813819	33929.7696932344
cell_6349	2473.72414443355	34189.5442918602
cell_3989	12402.4587405916	29317.4622471346
cell_4230	11025.8133188807	26980.7944616799
cell_6413	1338.52334693715	34223.9069377413
cell_2440	14748.5014589286	24431.0895802627
cell_2486	13911.1658344925	24205.5568769393
cell_5251	5285.45930127079	32922.1282613645
cell_2370	16098.9304985165	26033.7902123428
cell_4044	11083.9777860574	27926.2032003729
cell_834	16790.1872476977	23672.3376099632
cell_2378	15905.0980047792	26401.4766450296
cell_6186	1566.25751952722	34911.5401457484
cell_2252	13896.7113683544	26825.8170169398
cell_7360	516.939936097238	35609.5832807523
cell_896	17932.7984021546	19654.5594617417
cell_5383	6727.9030863099	30483.3145335754
cell_5247	5469.67193577032	31444.6201747545
cell_2452	14540.8406803263	25955.1303901561
cell_5138	7890.51985838811	32443.9612856463
cell_7624	1270.88585327427	33309.4451563337
cell_2475	14133.0482026538	25235.6750200954
cell_6365	2303.8500340924	33846.4651323266
cell_4118	9774.57686101141	30200.3690851292
cell_5168	7321.51223369151	32032.0006261135
cell_3912	9373.13611051283	31490.0676456941
cell_2343	16600.1203234469	25260.1554488861
cell_7676	21.5483651191716	33954.0288312593
cell_2395	15618.5756143868	25744.0955645947
cell_938	16918.189859908	22429.1798520337
cell_2281	13211.200540466	27335.8335708808
cell_4137	9336.19250713263	30158.3009054876
cell_2391	15658.0868168089	24980.0608263018
cell_3906	9541.98147412903	31334.6853905564
cell_6370	2129.10854210244	33958.5542937954
cell_5196	6648.03624379505	31987.7459816045
cell_5295	9011.0473389225	29031.9462426822
cell_6356	2393.96827904376	33096.2720693626
cell_5390	6622.73512855443	30226.0774844866
cell_6268	4455.8786989651	32054.683685729
cell_5313	8609.14360931408	28819.1432698013
cell_869	18630.8190221842	20518.9718351608
cell_2524	13032.9337311816	25676.0809713758
cell_5332	8245.87321079298	30360.9822601671
cell_2578	16446.2161017734	22574.5536421452
cell_4040	11230.4521616575	28442.9088192544
cell_808	17393.5894728443	23571.8212377142
cell_4284	8656.3950137796	23870.294901711
cell_4356	10183.6628498785	21685.8385369059
cell_5475	8199.17670868636	23758.8078544038
cell_2761	13674.9351089937	17336.5762895656
cell_4362	9941.49790035668	22341.11465879
cell_4398	13194.7924499807	16175.6274659214
cell_4349	10745.2470672238	21793.5761507913
cell_4406	12990.0875850029	18206.8714501024
cell_6507	2475.72728038661	28449.2208633324
cell_5505	6787.96529538104	25571.5387595608
cell_5965	2295.90292522916	40849.8070498941
cell_2230	14445.5334448117	27390.229456247
cell_4338	11090.657509227	20103.6413106488
cell_4400	13109.342329473	16994.141088497
cell_5512	6565.67720487413	26151.3827952507
cell_4404	13046.6136303832	17943.8092008326
cell_4361	10074.4879563077	22179.9017019675
cell_4399	13135.1835029758	16479.2194003043
cell_4403	13086.818375952	15661.8305625331
cell_746	19440.0427043192	26229.7204264161
cell_5492	7604.88341561093	24139.9584632494
cell_4325	11517.0029695626	20190.9122722444
cell_5536	5399.45714275865	25924.905945319
cell_4308	11954.2466837914	19545.3533096265
cell_4328	11287.3063027546	20813.3688239656
cell_5502	6904.44191876511	25480.6230017384
cell_5486	7885.93822689496	23400.8559017543
cell_2772	13309.7555682951	17236.1633105337
cell_5495	7400.70886548521	24357.2013687994
cell_4345	10959.608857506	20638.3248067749
cell_5465	8551.47504911765	22852.3852459817
cell_5472	8323.25066420419	23540.3126747018
cell_4366	9881.49771824392	21848.3171509854
cell_2783	12990.0875850029	18206.8714501024
cell_6502	2901.5845750487	27991.0237665595
cell_4250	10081.8909612426	22701.5228246601
cell_5543	4997.4270711225	26385.9457387671
cell_4334	11170.7607214564	21415.0655439243
cell_2785	12940.8573236535	15932.5243780149
cell_4042	11134.2063492865	30549.9610384541
cell_5520	6166.00275589957	26326.6323560189
cell_6500	3006.41971222048	28156.2360124869
cell_4321	11555.2925738427	20713.022308814
cell_2778	13073.2784819683	17498.8001511094
cell_2781	13046.6136303832	17943.8092008326
cell_4385	9054.01710303783	22199.2031959554
cell_2793	12856.5874946711	16775.0815802755
cell_4390	8916.60435200482	22562.2801410127
cell_4384	9120.91245445363	23139.4657525521
cell_4307	11987.0743433165	20576.7445437148
cell_5489	7725.14934114333	24881.2408869217
cell_2765	13521.0896357763	17551.6639554152
cell_5482	7903.24764347636	24639.2623347018
cell_5541	5029.59340708234	26160.3810466949
cell_4401	13073.2784819683	17498.8001511094
cell_5548	4710.53710417206	26275.0464926132
cell_4336	11097.606351353	19851.6209552709
cell_4413	12917.1899593279	17607.2619926324
cell_5515	6532.15301058981	25175.8000292031
cell_4330	11292.5122359698	19677.3076491622
cell_5468	8452.02746667454	23654.5693999265
cell_4327	11408.0762200342	20200.4198024415
cell_2677	12925.914834158	18574.9491396329
cell_5481	8039.72224790997	23540.2026048531
cell_5557	9054.01710303783	22199.2031959554
cell_4322	11555.3570883428	19763.5051256534
cell_4342	10957.5249159643	19958.8709457047
cell_7366	290.259059538366	35372.4792027475
cell_6495	3223.57219263551	28117.854412342
cell_4408	12940.8573236535	15932.5243780149
cell_5516	6353.15390652231	25897.2367680595
cell_6528	1128.00068611342	28451.0404440868
cell_4352	10424.8260227218	21888.8745140595
cell_5511	6610.64149879287	25498.1564871753
cell_6512	2154.14002326516	28572.6039116766
cell_4344	10961.8631937556	20093.1544359553
cell_2385	15766.6476203442	25604.2074266467
cell_2764	13515.1371113375	16516.1671997012
cell_5510	6585.1853728705	25856.0094504715
cell_2770	13363.1107393465	17990.293421379
cell_2780	13086.818375952	15661.8305625331
cell_5514	6476.8321379721	25508.9044415923
cell_5485	7880.25658755122	23539.1120266965
cell_4354	10258.7898363946	22098.9886966025
cell_4320	11543.0660452426	20437.5321513365
cell_5552	9308.41558522399	21884.6472520901
cell_4380	9315.58637716149	21881.2589102989
cell_6489	3426.82594120836	27733.8898581385
cell_4416	12856.5874946711	16775.0815802755
cell_6530	1080.71065634576	28898.9848069522
cell_2762	13654.2649033931	16390.9737854489
cell_5490	7685.27492243223	23867.5892423565
cell_6534	728.020188871404	28636.0410516201
cell_5461	8667.962272336	23913.7807516988
cell_5476	8226.6391938594	24080.2302269657
cell_2790	12917.1899593279	17607.2619926324
cell_4368	9753.66003715636	21465.0681204504
cell_4318	11654.6849299987	20191.8948310582
cell_4395	13303.3639733661	17232.8029506876
cell_4335	11115.4982851173	19620.4294013144
cell_5560	9011.95544093817	23111.3169018271
cell_803	17525.1816092664	25108.807193691
cell_4333	11211.4265708572	21289.1654713796
cell_6179	1699.58865875576	35571.8848703673
cell_6533	851.86282378131	28748.8756814973
cell_5519	6168.60585920827	25765.1838379287
cell_4372	9606.15461794121	21915.2924069934
cell_6510	2295.29585897579	28585.5006009946
cell_5522	6017.89971352247	26345.3608981958
cell_5498	7172.71598928768	25357.2973733687
cell_2786	12972.0572012546	16265.8007401959
cell_5487	7912.92626835071	23808.1179241739
cell_4315	11836.7790592017	20741.8207813072
cell_6505	2628.5404816021	28283.7432540098
cell_5469	8416.37453538308	23728.5169113703
cell_4341	10969.8221092475	20183.3142460368
cell_6467	4358.88720455061	27501.1519964737
cell_5530	5668.56967591682	26374.5359829464
cell_777	18222.858948683	25196.8078386387
cell_5504	6809.15273648037	25733.9129250804
cell_5446	9395.14773327636	22637.0675897761
cell_2777	13109.342329473	16994.141088497
cell_4409	12972.0572012546	16265.8007401959
cell_5518	6275.85140109173	26188.6847962757
cell_4367	9838.11373764192	21588.8728007399
cell_4317	11681.1828254078	20897.4085203382
cell_787	17934.6224286973	26488.7310010186
cell_789	17911.2619201124	26243.7628687812
cell_6520	1657.16387258961	28152.659972552
cell_4363	10008.0262368384	21917.3573147845
cell_6514	2016.04291474458	28430.3112196434
cell_4326	11473.0906384259	20828.0498233997
cell_4332	11266.5445866374	20056.9969186266
cell_5500	7073.59602578804	25475.9292801692
cell_3640	11321.416308743	37718.8022724761
cell_5470	8394.29024338285	23849.6279764321
cell_4310	11847.885323592	20090.1152914024
cell_5570	8581.64610586844	23221.9000137749
cell_4305	12156.6527516279	19555.3425385377
cell_2776	13135.1835029758	16479.2194003043
cell_4826	5825.6235394074	39656.4701313538
cell_4955	7567.72411659686	36171.1446183376
cell_6504	2781.53508307344	28334.8973858569
cell_2775	13194.7924499807	16175.6274659214
cell_6523	1391.14299242969	28364.2611830284
cell_4339	10947.5726149463	20255.1719378139
cell_5483	7912.73130922537	24251.2375656449
cell_5471	8310.22485763967	24219.2894262159
cell_1124	19755.9873309014	13575.9085615976
cell_2980	14604.3056912425	10167.4369039603
cell_4558	8120.74850946366	45751.0557305078
cell_173	17620.1785250179	40738.1341409187
cell_2961	14849.4869759874	9021.46889122899
cell_1119	19826.5377957804	13359.9386793049
cell_163	19230.1404308553	39745.5466702062
cell_2935	15424.0786668213	9174.5275548771
cell_5369	7244.26578793017	28231.0433633292
cell_1145	19148.2510947552	12324.7801509589
cell_5611	2115.99315865621	47478.6463714907
cell_1573	16859.8437971452	41198.8546834143
cell_171	17773.5183384729	40674.8355761153
cell_1535	16773.499253448	205.193869568233
cell_4549	8473.65640218549	45613.8475895476
cell_166	18382.0887279397	40262.7527186534
cell_2977	14633.1490400817	7709.40371703372
cell_931	17042.5334713813	18739.0262969338
cell_12	22961.0980976843	37490.6373505904
cell_5594	3669.67263488757	46783.3023302668
cell_5610	2266.71543943805	47513.4594482125
cell_8	23298.929781959	37291.6050646038
cell_3306	11944.8669889792	44008.9751478881
cell_3058	12939.3412927675	8548.69161548151
cell_3314	10683.7582782688	44647.0523436485
cell_2619	15398.7207558173	21694.5300869069
cell_2948	15148.6697181939	10046.1406997386
cell_9	23229.2966251492	37334.3201627916
cell_3279	13113.3995720673	1520.85585741682
cell_1541	15071.6112156666	42547.2699160732
cell_2879	17101.1446598162	8438.85085630694
cell_182	16859.8437971452	41198.8546834143
cell_3264	13352.7649888702	1677.26279128337
cell_1561	12968.6603432658	43691.5321833628
cell_1565	12701.9619201424	43761.341232569
cell_1559	13117.7321820965	43587.2669139657
cell_161	19528.0032845998	39663.6819344149
cell_5582	4537.84721060995	46619.7355121468
cell_13	22814.3912022637	37553.7105976331
cell_5674	4010.37939247457	46913.714036278
cell_1625	14448.0269820371	42989.689555347
cell_159	20083.3908299133	39221.7478013962
cell_3321	9982.67716540976	44984.1724201548
cell_3320	10089.1260289175	44930.2511190939
cell_2850	14913.5775814011	10713.1897148688
cell_1592	15533.5296102834	42156.4023543481
cell_2983	14549.9742428725	10304.6344682795
cell_2953	15033.6826892459	7995.21567327191
cell_4604	6556.62917928216	46311.4018107317
cell_4624	6146.2212391418	46330.2662466914
cell_1585	16015.0844995254	41795.5117230302
cell_1439	18575.2180757492	698.026805466347
cell_5614	2022.07118041957	47634.4998192809
cell_1587	15869.0813713737	41949.8730598608
cell_1542	14947.9136334804	42678.6550648263
cell_2918	15936.4590417167	9894.83658048935
cell_5605	2757.80413811791	47380.0297697163
cell_1544	14702.3911573643	42813.9564244342
cell_3068	12860.6157419995	9583.03671070452
cell_4563	7877.00569491336	45880.7180866227
cell_5379	6840.67893464725	28374.1314036614
cell_4489	13113.3995720673	1520.85585741682
cell_1364	17714.7940788133	7521.1027191789
cell_1580	16257.5871216056	41694.9005485685
cell_2	21054.0286862841	38600.7096461935
cell_4451	13139.395539709	10444.5544201576
cell_3	20860.1839537873	38742.0163114365
cell_1072	17090.1489328151	14804.7862281175
cell_3300	13100.0629523041	43593.5501551348
cell_1208	17388.4590411987	11797.8924815801
cell_997	19560.7940227655	15004.7138821703
cell_5617	1717.31970874643	47518.8337080554
cell_2987	14434.5192623282	7458.38568810184
cell_208	20648.5244215032	38907.7758967872
cell_4461	12939.3412927675	8548.69161548151
cell_3311	10825.0524099032	44577.6103369588
cell_3097	16773.499253448	205.193869568233
cell_1583	16114.7019670643	41771.9984874579
cell_3319	10175.4001029987	44883.1339266882
cell_4471	12860.6157419995	9583.03671070452
cell_1579	16462.5716243103	41506.7221673572
cell_3329	9524.06844616686	45165.2201107642
cell_169	17912.5713934231	40586.8872158236
cell_3041	13305.7498980609	7224.16009080206
cell_7	23431.6284984335	37246.5371189605
cell_2885	16814.2834439681	7811.11233244942
cell_1555	13605.9516413079	43428.0039890953
cell_429	19689.7105683634	32420.6195430077
cell_6550	4345.90959072178	25346.0233774454
cell_5964	2301.56728274948	40891.3232965468
cell_1292	19377.2954176412	8051.70529468505
cell_246	19200.1299860192	35124.0742907821
cell_5631	818.922403290628	47876.2276532093
cell_6597	753.235342301825	47797.5158227264
cell_4125	9640.47638130511	29468.8022501732
cell_4057	10927.9220271889	29846.5006553893
cell_1609	14868.5314514493	38551.809638313
cell_6166	2066.7471344923	35591.6878449259
cell_6220	665.001713012702	38134.516726159
cell_1603	15149.2289877779	41610.9136263379
cell_1407	19875.9294167293	4563.44113883123
cell_5312	8601.946500406	30003.4879274996
cell_4923	8361.71853281222	36412.45334009
cell_3162	15529.5882674162	65.3113438045475
cell_4845	5403.8656845751	40460.2600262398
cell_1532	16856.0159440961	6278.02382590667
cell_2827	16423.9689371364	12304.5375833884
cell_5935	2885.68249459389	40143.1808814203
cell_4727	7993.83918841718	39405.2469977793
cell_2659	13652.2624419451	21869.4177869459
cell_6596	818.922403290628	47876.2276532093
cell_267	18677.8310760596	34814.160886187
cell_2860	13833.3202253293	12709.3897864634
cell_804	17500.3932587689	26366.6761206536
cell_4995	6548.78990071251	37807.4704042811
cell_6099	3893.16371096429	38137.4963122224
cell_3949	13173.4425700687	28438.0678673601
cell_1187	17784.6020524793	12111.6242790545
cell_5600	2920.4273307939	47437.117444598
cell_2285	13126.0982863563	27913.646296215
cell_6455	4739.31072339113	29730.4026029227
cell_4889	9009.94600548166	37256.4883412018
cell_5632	753.235342301825	47797.5158227264
cell_6364	2306.01064218159	32436.4698973673
cell_3093	16856.0159440961	6278.02382590667
cell_6551	4315.04928323727	25436.5695321091
cell_4621	6178.86456332956	42718.1068962899
cell_663	18538.4235474805	30629.2538328647
cell_2845	15413.7270656566	13997.8884858461
cell_4566	7758.69617927731	44253.521403977
cell_1888	12989.7409105733	35238.1802266039
cell_5765	1833.16891368626	45566.5541525348
cell_5985	2008.47103309867	39666.0300643
cell_2846	15377.0533032752	14025.8354078779
cell_6300	3582.78411820534	31555.3677359167
cell_6570	2691.62994369486	27237.8664285408
cell_3844	11061.0124644246	31016.4079176827
cell_5612	2067.99473904974	46739.9257166836
cell_5198	6595.03944243178	33869.9515227301
cell_3741	9009.94600548166	37256.4883412018
cell_2068	13936.2866111922	34931.4975973688
cell_4806	6262.39951039468	39411.2457699434
cell_1977	15904.9660005815	34202.198401255
cell_4946	7766.78941006639	36386.4443979255
cell_7352	663.162806769869	38135.4222146221
cell_4494	12987.0704032548	2031.57658453812
cell_2095	13417.0338289737	32604.841494247
cell_2017	15150.5652125057	32506.8305955715
cell_4726	8035.05462296249	43088.9432400637
cell_5983	2042.58198224201	41151.5837208381
cell_5333	8186.88841540208	27468.2727982947
cell_4943	7812.32506611667	37044.3439725087
cell_125	21141.4001005647	31246.5398174009
cell_4418	13264.6814895879	13216.5237960766
cell_4982	6901.04918840889	37717.528561302
cell_7813	1232.85758761001	27672.1053401248
cell_3284	12987.0704032548	2031.57658453812
cell_5443	4739.31072339113	29730.4026029227
cell_7045	1117.2124738698	39381.4593757413
cell_4214	11641.3949749939	24013.0764482962
cell_534	17553.8908836679	34917.2583650329
cell_3000	14130.0489346781	10374.0026852881
cell_6569	2750.77586974226	26523.9199903291
cell_1976	15967.7399751149	34349.0967485095
cell_2729	15848.8437412985	18322.8983914509
cell_5976	2188.64906747397	41505.6353568426
cell_793	17751.0479395881	24189.3827362774
cell_2283	13173.4425700687	28438.0678673601
cell_465	18894.1133738942	31808.1442093702
cell_6332	2784.50479332667	34618.4279728272
cell_2614	15433.1506504343	18992.4816494769
cell_529	17627.3033571043	33509.0740381899
cell_2887	16793.7594191621	7607.53466998322
cell_357	20949.3048737896	32979.9285251984
cell_132	20949.3048737896	32979.9285251984
cell_1325	18595.323752524	7972.88830638097
cell_7814	1247.80935671369	27187.1250117471
cell_1075	16980.5362561244	16221.8682055634
cell_6559	3841.7263388778	25361.4523446548
cell_6601	500.494992823744	48081.1081307945
cell_1910	17344.0166819654	31908.1476146557
cell_4429	12914.1695382037	11240.1895097607
cell_2634	14638.2529332591	20483.3756465497
cell_6180	1710.51701203246	34865.5083894519
cell_6317	3194.45483332847	33759.2293494972
cell_7838	121.392923731328	29819.1635440672
cell_2692	16980.5362561244	16221.8682055634
cell_3504	9341.14444983872	41024.9807529564
cell_6377	2022.8338911495	33694.7414009606
cell_6167	1950.66601403859	38980.0231919845
cell_1600	15238.9994126306	42399.660795063
cell_1774	15227.7603794817	38091.9674096845
cell_2466	14243.0730585627	26249.810455943
cell_1108	20261.5177546916	11076.0355531874
cell_6474	4033.56515449253	30145.8949765751
cell_4705	8638.95922793568	38744.8151113751
cell_1171	18383.4129649124	11794.4761757791
cell_4423	13130.2973066866	11480.1948448407
cell_3668	10555.9226565502	37909.206970406
cell_2531	12882.288371174	26529.0190755744
cell_2176	15902.1156056913	30484.3800857231
cell_7817	1177.05624281145	29769.2579707675
cell_6568	2756.14287813496	27158.0066660009
cell_7826	666.532159724396	29859.1130729413
cell_7818	1100.5808284699	30741.8748357912
cell_5328	8344.65688458511	27321.5899886981
cell_5599	2906.36800051455	47530.659200676
cell_542	17374.1014198696	31961.4190947347
cell_703	17619.0994852429	29659.82705739
cell_5320	8484.40083697862	30579.1360457295
cell_7829	363.562491325676	30958.4844499499
cell_5388	6708.84127793882	28492.189564793
cell_420	19843.0162964662	32554.0767195767
cell_3951	13126.0982863563	27913.646296215
cell_2464	14260.8511521191	26156.1492546698
cell_263	18782.8919005463	36836.2751904863
cell_1847	13902.8221620108	36688.1615499518
cell_2575	16500.3648225873	22672.4860916773
cell_330	17000.2655397734	37026.5663748124
cell_7820	982.633130271337	27835.2465959016
cell_5872	4165.0621311417	41794.5820748298
cell_595	20406.5667425993	28059.4253115356
cell_45	20956.277479312	35561.8524983396
cell_2340	16675.0821635594	23843.4977342859
cell_5496	7259.8779982675	25950.6649902255
cell_1624	14564.6882290576	38991.139975498
cell_2837	15922.5092402499	13966.4007886058
cell_3051	13048.0883909717	10037.1226015314
cell_2422	15241.5403009693	25990.6994847721
cell_4436	13307.4563279659	9269.36797864619
cell_5021	5870.98448670677	35429.4670188825
cell_4430	12903.3825865927	11457.8262237622
cell_796	17625.2528261366	25697.8919217975
cell_4963	7395.2760054844	38337.5185006018
cell_5499	7152.71966023538	25972.760369169
cell_4590	6831.76031480592	46378.4110734305
cell_6600	587.370533290654	47701.4360634211
cell_223	19969.6083013743	37366.779874339
cell_6481	3825.00504696247	30131.3287203283
cell_2995	14247.6366348322	10348.1862383192
cell_207	20573.4843173116	37058.1829345361
cell_3027	13489.8589124575	7829.74651382642
cell_4542	8623.08637093922	45333.8136717813
cell_2830	16323.3698418075	12313.573801771
cell_378	20551.8890617614	34433.2279698573
cell_4631	5869.74954799143	43973.5889674838
cell_1000	19502.3664324729	18038.2678028221
cell_4220	11427.3909854249	25498.8085866168
cell_4738	7733.62168095088	39953.783761688
cell_1564	12858.4348933619	42925.2076444549
cell_4454	13048.0883909717	10037.1226015314
cell_4245	10209.715247842	26620.127353354
cell_4547	8491.72381923735	45358.8062689105
cell_282	18224.4694415529	37795.4321420736
cell_7830	368.587364959581	27648.8958750505
cell_4255	9907.44496986646	22759.4326966249
cell_6176	1778.2434870156	35274.7782166051
cell_353	21057.6029779455	32648.8770262539
cell_3033	13305.9105903294	9270.22571844187
cell_5060	4726.85076135891	37068.9182487681
cell_3689	10050.0972074261	37873.5410958318
cell_3070	12853.6400357283	7717.74774583317
cell_4967	7249.25638368452	36543.7748439313
cell_2477	14081.9680075146	24676.1554093121
cell_3675	10358.3191750726	38726.4576371862
cell_2495	13703.4536975441	26035.2835901836
cell_7925	1273.48686364316	26184.9355541229
cell_5999	1716.17526544086	39858.1639113252
cell_839	16663.1498099015	23874.243651969
cell_4288	13104.9299737257	18677.492166863
cell_2047	14532.2753481527	34195.5404661065
cell_6205	1112.8658909836	36226.532753172
cell_4554	8308.45820647456	44686.6832402715
cell_1694	17000.2655397734	37026.5663748124
cell_1051	17876.7190778385	17585.3536027451
cell_4462	12943.8783883872	7658.05042009485
cell_5264	5071.8159671838	34893.9036699912
